"sample002_knn_10"	"sample002_knn_11"	"sample002_knn_12"	"sample002_knn_13"	"sample002_knn_14"	"sample002_knn_15"
"TADA3"	0.971786833855799	0.973354231974922	0.976489028213166	0.980407523510972	0.980407523510972	0.9858934169279
"TAF1"	0.959247648902821	0.971003134796238	0.97884012539185	0.989811912225705	0.997648902821317	0.997648902821317
"TAF10"	0.911442006269592	0.920846394984326	0.922413793103448	0.931818181818182	0.939655172413793	0.95141065830721
"TAF11"	0.990595611285266	0.993730407523511	0.994514106583072	0.994514106583072	0.994514106583072	0.994514106583072
"TAF12"	0.896551724137931	0.914576802507837	0.929467084639498	0.933385579937304	0.93730407523511	0.938087774294671
"TAF13"	0.656739811912226	0.696708463949843	0.724921630094044	0.745297805642633	0.766457680250784	0.789184952978056
"TAF15"	1	1	1	1	1	1
"TAF1A"	0.651253918495298	0.685736677115988	0.721786833855799	0.755485893416928	0.785266457680251	0.804075235109718
"TAF1A.AS1"	0.25705329153605	0.27742946708464	0.300156739811912	0.329153605015674	0.349529780564263	0.365203761755486
"TAF1B"	0.847962382445141	0.860501567398119	0.880877742946709	0.899686520376176	0.907523510971787	0.919278996865204
"TAF1C"	0.467084639498433	0.504702194357367	0.529780564263323	0.561128526645768	0.586206896551724	0.615203761755486
"TAF1D"	1	1	1	1	1	1
"TAF2"	0.990595611285266	0.991379310344828	0.99294670846395	0.993730407523511	1	1
"TAF3"	0.986677115987461	0.986677115987461	0.992163009404389	1	1	1
"TAF4"	0.898119122257053	0.913793103448276	0.931034482758621	0.942006269592476	0.950626959247649	0.961598746081505
"TAF4B"	0.985109717868339	0.987460815047022	0.991379310344828	0.993730407523511	0.993730407523511	0.994514106583072
"TAF5"	0.714733542319749	0.754702194357367	0.793103448275862	0.82601880877743	0.844827586206897	0.862068965517241
"TAF5L"	0.866771159874608	0.894984326018809	0.912225705329154	0.92398119122257	0.929467084639498	0.94435736677116
"TAF6"	0.764890282131661	0.796238244514107	0.815830721003135	0.83307210031348	0.840909090909091	0.850313479623824
"TAF6L"	0.606583072100313	0.634012539184953	0.660658307210031	0.681034482758621	0.700626959247649	0.71551724137931
"TAF7"	0.9858934169279	0.990595611285266	0.990595611285266	0.990595611285266	0.991379310344828	0.99294670846395
"TAF8"	0.931818181818182	0.946708463949843	0.95846394984326	0.962382445141066	0.962382445141066	0.971003134796238
"TAF9"	0.949059561128527	0.950626959247649	0.953761755485893	0.95846394984326	0.959247648902821	0.960031347962382
"TAF9B"	0.585423197492163	0.616771159874608	0.651253918495298	0.684952978056426	0.706896551724138	0.735109717868339
"TAFA2"	0.96551724137931	0.977272727272727	0.981974921630094	0.9858934169279	0.987460815047022	0.990595611285266
"TAGLN"	0.0642633228840125	0.0705329153605016	0.0775862068965517	0.0846394984326019	0.0940438871473354	0.100313479623824
"TAGLN2"	0.972570532915361	0.973354231974922	0.977272727272727	0.977272727272727	0.977272727272727	0.977272727272727
"TAL1"	0.644984326018809	0.67398119122257	0.702194357366771	0.721786833855799	0.749216300940439	0.775862068965517
"TAL2"	0.106583072100313	0.119122257053292	0.126175548589342	0.130877742946708	0.134012539184953	0.142633228840125
"TALDO1"	0.99294670846395	0.994514106583072	1	1	1	1
"TAMM41"	0.960031347962382	0.964733542319749	0.973354231974922	0.984326018808777	0.9858934169279	0.989811912225705
"TANC1"	0.136363636363636	0.148119122257053	0.161442006269592	0.16692789968652	0.172413793103448	0.185736677115987
"TANC2"	0.971786833855799	0.985109717868339	0.990595611285266	0.994514106583072	0.996865203761755	0.999216300940439
"TANGO2"	0.971786833855799	0.971786833855799	0.973354231974922	0.979623824451411	0.986677115987461	0.990595611285266
"TANGO6"	0.984326018808777	0.990595611285266	0.991379310344828	0.991379310344828	0.991379310344828	0.997648902821317
"TANK"	0.984326018808777	0.989028213166144	0.989811912225705	0.990595611285266	0.990595611285266	0.991379310344828
"TAOK1"	1	1	1	1	1	1
"TAOK2"	0.689655172413793	0.728056426332288	0.765673981191223	0.800156739811912	0.827586206896552	0.855799373040752
"TAOK3"	0.991379310344828	0.991379310344828	0.998432601880878	1	1	1
"TAP1"	0.0188087774294671	0.0203761755485893	0.0211598746081505	0.0219435736677116	0.0227272727272727	0.0227272727272727
"TAP2"	0.593260188087774	0.627742946708464	0.670846394984326	0.713949843260188	0.743730407523511	0.769592476489028
"TAPBP"	0.810344827586207	0.836990595611285	0.853448275862069	0.86833855799373	0.884796238244514	0.889498432601881
"TAPT1"	0.92398119122257	0.938087774294671	0.94435736677116	0.96551724137931	0.974921630094044	0.981191222570533
"TAPT1.AS1"	0.450626959247649	0.4858934169279	0.524294670846395	0.550940438871473	0.575235109717868	0.599529780564263
"TARBP1"	0.977272727272727	0.981974921630094	0.985109717868339	0.986677115987461	0.989811912225705	0.992163009404389
"TARBP2"	0.773510971786834	0.799373040752351	0.815830721003135	0.830721003134796	0.842476489028213	0.852664576802508
"TARDBP"	0.967084639498433	0.971003134796238	0.980407523510972	0.981191222570533	0.981191222570533	0.986677115987461
"TARID"	0.0909090909090909	0.10423197492163	0.115203761755486	0.125391849529781	0.133228840125392	0.141849529780564
"TARS"	0.982758620689655	0.984326018808777	0.989811912225705	0.990595611285266	0.994514106583072	0.994514106583072
"TARS2"	0.883228840125392	0.904388714733542	0.919278996865204	0.934952978056426	0.94435736677116	0.95141065830721
"TARSL2"	0.739811912225705	0.77115987460815	0.792319749216301	0.818181818181818	0.844827586206897	0.867554858934169
"TAS2R14"	0.0956112852664577	0.105799373040752	0.117554858934169	0.125391849529781	0.142633228840125	0.156739811912226
"TAS2R30"	0.0721003134796238	0.0807210031347962	0.0869905956112853	0.0956112852664577	0.107366771159875	0.114420062695925
"TAS2R4"	0.382445141065831	0.408307210031348	0.429467084639498	0.454545454545455	0.471786833855799	0.495297805642633
"TAS2R5"	0.0211598746081505	0.0250783699059561	0.0282131661442006	0.0282131661442006	0.0289968652037618	0.0313479623824451
"TASOR"	0.966300940438871	0.972570532915361	0.97884012539185	0.97884012539185	0.979623824451411	0.983542319749216
"TASOR2"	1	1	1	1	1	1
"TASP1"	0.986677115987461	0.988244514106583	0.990595611285266	0.991379310344828	0.991379310344828	0.99294670846395
"TAT.AS1"	0.0478056426332288	0.0525078369905956	0.0572100313479624	0.0587774294670846	0.0595611285266458	0.0619122257053292
"TATDN1"	0.921630094043887	0.932601880877743	0.946708463949843	0.956896551724138	0.963166144200627	0.967084639498433
"TATDN2"	0.837774294670846	0.865203761755486	0.890282131661442	0.913793103448276	0.927899686520376	0.93730407523511
"TATDN3"	0.961598746081505	0.971786833855799	0.974921630094044	0.979623824451411	0.984326018808777	0.995297805642633
"TAX1BP1"	0.978056426332288	0.978056426332288	0.981974921630094	0.982758620689655	0.992163009404389	0.99294670846395
"TAX1BP3"	0.331504702194357	0.356583072100313	0.38871473354232	0.415360501567398	0.44435736677116	0.468652037617555
"TAZ"	0.612068965517241	0.649686520376176	0.688087774294671	0.714733542319749	0.738244514106583	0.761755485893417
"TBC1D1"	0.931034482758621	0.942789968652038	0.946708463949843	0.952978056426332	0.957680250783699	0.961598746081505
"TBC1D10A"	0.405956112852665	0.435736677115987	0.460031347962382	0.488244514106583	0.5141065830721	0.550156739811912
"TBC1D10B"	0.787617554858934	0.823667711598746	0.848746081504702	0.871473354231975	0.890282131661442	0.90282131661442
"TBC1D10C"	0.178683385579937	0.191222570532915	0.210031347962382	0.225705329153605	0.2358934169279	0.250783699059561
"TBC1D12"	0.773510971786834	0.804075235109718	0.840909090909091	0.873040752351097	0.890282131661442	0.910658307210031
"TBC1D13"	0.7641065830721	0.797021943573668	0.82601880877743	0.843260188087774	0.862068965517241	0.889498432601881
"TBC1D14"	0.977272727272727	0.977272727272727	0.978056426332288	0.980407523510972	0.982758620689655	0.9858934169279
"TBC1D15"	0.992163009404389	0.996865203761755	0.998432601880878	0.999216300940439	1	1
"TBC1D16"	0.650470219435737	0.679467084639498	0.702194357366771	0.731974921630094	0.755485893416928	0.787617554858934
"TBC1D17"	0.496865203761755	0.532915360501567	0.554858934169279	0.572884012539185	0.60423197492163	0.626959247648903
"TBC1D19"	0.96551724137931	0.968652037617555	0.978056426332288	0.984326018808777	0.99294670846395	0.993730407523511
"TBC1D2"	0.170846394984326	0.182601880877743	0.196708463949843	0.206112852664577	0.219435736677116	0.22884012539185
"TBC1D20"	0.883228840125392	0.900470219435737	0.90987460815047	0.920846394984326	0.932601880877743	0.938871473354232
"TBC1D22A"	0.981191222570533	0.986677115987461	0.991379310344828	0.991379310344828	0.991379310344828	0.991379310344828
"TBC1D22B"	0.91692789968652	0.936520376175549	0.957680250783699	0.96551724137931	0.971003134796238	0.972570532915361
"TBC1D23"	0.993730407523511	0.995297805642633	1	1	1	1
"TBC1D24"	0.740595611285266	0.769592476489028	0.794670846394984	0.815047021943574	0.823667711598746	0.834639498432602
"TBC1D25"	0.410658307210031	0.441222570532915	0.475705329153605	0.499216300940439	0.522727272727273	0.540752351097179
"TBC1D2B"	0.748432601880878	0.78448275862069	0.817398119122257	0.838557993730408	0.862852664576803	0.880094043887147
"TBC1D3"	0.0148902821316614	0.0164576802507837	0.0203761755485893	0.0219435736677116	0.0235109717868339	0.024294670846395
"TBC1D30"	0.257836990595611	0.282131661442006	0.304075235109718	0.315047021943574	0.329153605015674	0.356583072100313
"TBC1D31"	0.943573667711599	0.959247648902821	0.963949843260188	0.971786833855799	0.975705329153605	0.980407523510972
"TBC1D32"	0.695141065830721	0.719435736677116	0.747648902821317	0.767241379310345	0.796238244514107	0.81269592476489
"TBC1D4"	0.999216300940439	1	1	1	1	1
"TBC1D5"	1	1	1	1	1	1
"TBC1D7"	0.821316614420063	0.840909090909091	0.869905956112853	0.887931034482759	0.897335423197492	0.905172413793103
"TBC1D8"	0.387931034482759	0.406739811912226	0.438871473354232	0.456896551724138	0.481974921630094	0.512539184952978
"TBC1D8B"	0.0438871473354232	0.0470219435736677	0.0540752351097179	0.0564263322884013	0.0650470219435737	0.0705329153605016
"TBC1D9B"	0.942006269592476	0.957680250783699	0.967868338557994	0.973354231974922	0.981191222570533	0.984326018808777
"TBCA"	0.996081504702194	1	1	1	1	1
"TBCB"	0.876959247648903	0.889498432601881	0.897335423197492	0.912225705329154	0.920062695924765	0.931034482758621
"TBCC"	0.827586206896552	0.859717868338558	0.882445141065831	0.898119122257053	0.91692789968652	0.93025078369906
"TBCCD1"	0.693573667711599	0.719435736677116	0.749216300940439	0.770376175548589	0.790752351097179	0.811912225705329
"TBCD"	0.945141065830721	0.953761755485893	0.962382445141066	0.967868338557994	0.973354231974922	0.974921630094044
"TBCE"	0.678683385579937	0.710031347962382	0.723354231974922	0.75705329153605	0.783699059561129	0.804075235109718
"TBCE.1"	0.525862068965517	0.565047021943574	0.588557993730408	0.623824451410658	0.639498432601881	0.651253918495298
"TBCEL"	0.768025078369906	0.797805642633229	0.829937304075235	0.848746081504702	0.865987460815047	0.885579937304075
"TBCK"	0.986677115987461	0.986677115987461	0.987460815047022	1	1	1
"TBK1"	0.975705329153605	0.979623824451411	0.990595611285266	0.99294670846395	0.996865203761755	0.999216300940439
"TBKBP1"	0.365987460815047	0.38871473354232	0.410658307210031	0.432601880877743	0.460815047021944	0.481974921630094
"TBL1X"	0.991379310344828	0.991379310344828	0.99294670846395	0.993730407523511	1	1
"TBL1XR1"	0.991379310344828	0.991379310344828	0.992163009404389	1	1	1
"TBL2"	0.778213166144201	0.804858934169279	0.829937304075235	0.853448275862069	0.877742946708464	0.891849529780564
"TBL3"	0.894200626959248	0.916144200626959	0.935736677115988	0.95141065830721	0.967084639498433	0.974921630094044
"TBP"	0.83307210031348	0.863636363636364	0.880094043887147	0.901253918495298	0.92398119122257	0.934169278996865
"TBPL1"	0.980407523510972	0.991379310344828	0.993730407523511	0.993730407523511	0.993730407523511	0.993730407523511
"TBR1"	0.036833855799373	0.0384012539184953	0.0431034482758621	0.0446708463949843	0.0462382445141066	0.0493730407523511
"TBRG1"	0.966300940438871	0.971003134796238	0.974137931034483	0.97884012539185	0.989811912225705	0.991379310344828
"TBRG4"	0.95846394984326	0.961598746081505	0.970219435736677	0.971786833855799	0.97884012539185	0.979623824451411
"TBX1"	0.980407523510972	0.984326018808777	0.9858934169279	0.988244514106583	0.988244514106583	0.989028213166144
"TBX15"	0.0336990595611285	0.0352664576802508	0.0360501567398119	0.0376175548589342	0.0407523510971787	0.0423197492163009
"TBX18"	0.957680250783699	0.972570532915361	0.978056426332288	0.980407523510972	0.986677115987461	0.987460815047022
"TBX19"	0.960815047021944	0.970219435736677	0.976489028213166	0.982758620689655	0.987460815047022	0.989811912225705
"TBX2"	0.270376175548589	0.295454545454545	0.317398119122257	0.335423197492163	0.351880877742947	0.369905956112853
"TBX2.AS1"	0.439655172413793	0.467868338557994	0.498432601880878	0.518808777429467	0.545454545454545	0.564263322884012
"TBX6"	0.0321316614420063	0.0321316614420063	0.0352664576802508	0.0384012539184953	0.0384012539184953	0.0399686520376176
"TBXA2R"	0.734326018808777	0.764890282131661	0.786833855799373	0.811912225705329	0.833855799373041	0.860501567398119
"TBXAS1"	0.613636363636364	0.655956112852665	0.691222570532915	0.720219435736677	0.746865203761755	0.768808777429467
"TCAF1"	0.956112852664577	0.966300940438871	0.973354231974922	0.977272727272727	0.978056426332288	0.97884012539185
"TCAIM"	0.93025078369906	0.939655172413793	0.945141065830721	0.954545454545455	0.956112852664577	0.962382445141066
"TCAP"	0.0478056426332288	0.0525078369905956	0.0595611285266458	0.0626959247648903	0.0705329153605016	0.0768025078369906
"TCEA1"	0.996865203761755	0.997648902821317	1	1	1	1
"TCEA2"	0.56974921630094	0.60423197492163	0.636363636363636	0.672413793103448	0.698275862068966	0.72884012539185
"TCEAL1"	0.269592476489028	0.293887147335423	0.326018808777429	0.351880877742947	0.383228840125392	0.406739811912226
"TCEAL8"	0.939655172413793	0.942006269592476	0.952194357366771	0.956112852664577	0.96551724137931	0.966300940438871
"TCEAL9"	0.919278996865204	0.941222570532915	0.956112852664577	0.961598746081505	0.966300940438871	0.968652037617555
"TCEANC"	0.106583072100313	0.109717868338558	0.115203761755486	0.119122257053292	0.128526645768025	0.147335423197492
"TCEANC2"	0.858150470219436	0.880094043887147	0.900470219435737	0.906739811912226	0.920062695924765	0.931818181818182
"TCERG1"	1	1	1	1	1	1
"TCF12"	1	1	1	1	1	1
"TCF15"	0.60423197492163	0.636363636363636	0.662225705329154	0.69435736677116	0.724137931034483	0.746081504702194
"TCF19"	0.718652037617555	0.757836990595611	0.783699059561129	0.809561128526646	0.830721003134796	0.850313479623824
"TCF20"	0.991379310344828	0.99294670846395	0.99294670846395	0.999216300940439	1	1
"TCF24"	0.120689655172414	0.134796238244514	0.147335423197492	0.160658307210031	0.170846394984326	0.178683385579937
"TCF25"	0.989811912225705	1	1	1	1	1
"TCF3"	0.987460815047022	0.989028213166144	0.991379310344828	0.993730407523511	0.994514106583072	0.994514106583072
"TCF4"	0.987460815047022	0.991379310344828	0.99294670846395	0.993730407523511	1	1
"TCF4.AS1"	0.273510971786834	0.302507836990596	0.321316614420063	0.351880877742947	0.373824451410658	0.396551724137931
"TCF4.AS2"	0.0360501567398119	0.0399686520376176	0.04858934169279	0.0579937304075235	0.0619122257053292	0.0634796238244514
"TCF7"	0.702194357366771	0.733542319749216	0.765673981191223	0.789184952978056	0.800156739811912	0.81974921630094
"TCF7L1"	0.0297805642633229	0.0297805642633229	0.0321316614420063	0.0336990595611285	0.0352664576802508	0.036833855799373
"TCF7L2"	0.989028213166144	0.991379310344828	0.991379310344828	0.991379310344828	0.991379310344828	0.992163009404389
"TCFL5"	0.816614420062696	0.842476489028213	0.860501567398119	0.870689655172414	0.884796238244514	0.90282131661442
"TCHP"	0.927899686520376	0.941222570532915	0.952194357366771	0.960031347962382	0.969435736677116	0.976489028213166
"TCIRG1"	0.575235109717868	0.61128526645768	0.647335423197492	0.684952978056426	0.713949843260188	0.72884012539185
"TCN2"	0.0979623824451411	0.112852664576803	0.119905956112853	0.136363636363636	0.144200626959248	0.15282131661442
"TCOF1"	0.990595611285266	0.991379310344828	0.99294670846395	0.993730407523511	1	1
"TCP1"	1	1	1	1	1	1
"TCP10L"	0.0203761755485893	0.0227272727272727	0.0258620689655172	0.0289968652037618	0.0344827586206897	0.0391849529780564
"TCP11L1"	0.56974921630094	0.596394984326019	0.626959247648903	0.652037617554859	0.678683385579937	0.700626959247649
"TCP11L2"	0.139498432601881	0.153605015673981	0.164576802507837	0.173981191222571	0.186520376175549	0.202978056426332
"TCTA"	0.448275862068966	0.464733542319749	0.47884012539185	0.502351097178683	0.531347962382445	0.549373040752351
"TCTE1"	0.0399686520376176	0.0431034482758621	0.0493730407523511	0.054858934169279	0.0587774294670846	0.0626959247648903
